0.4857, 0.4857, 0.3235, 0.6176, 0.3824, 0.5000, 0.3824, 0.5000, 0.5882, 0.4412
0.8571, 1.0000, 0.8824, 0.8235, 0.9412, 0.8235, 0.9706, 0.8824, 0.8529, 0.7647
0.5143, 0.9429, 0.8824, 0.7647, 0.9118, 0.7647, 0.9118, 0.8235, 0.8529, 0.8529
